FSA,pct_single_detached,pct_highrise,pct_other_attached,pct_movable,avg_rooms,pct_major_repair,pct_pre_1980,pct_1981_2000,pct_post_2001,median_home_value,pop_2016,num_dwellings,occ_dwellings,median_age,avg_household_size,pct_owned,pct_rented,pct_band,pct_low_income,med_income,pct_high_income,pct_govt_transfers,unemployment_rate,pct_non_laborer,pct_bachelor_plus,pct_overcrowded,pct_unsuitable_housing,pct_housing_poor_owners
G0Y,0.8931203931203932,0.0,0.09582309582309582,0.011056511056511056,6.4,0.07627118644067797,0.6070133010882709,0.2660217654171705,0.12696493349455865,129683.0,9052.0,5872.0,4063.0,51.7,2.2,0.8619854721549637,0.13801452784503632,0.0,14.9,52352.0,0.6020066889632106,22.7,4.9,42.19053791315619,7.135678391959798,0.36319612590799033,0.9673518742442563,11.6
G0Z,0.8821138211382114,0.0,0.10298102981029811,0.014905149051490514,6.4,0.08991825613079019,0.6766304347826086,0.1956521739130435,0.12771739130434784,129707.0,8596.0,4132.0,3686.0,43.8,2.3,0.8392370572207084,0.16076294277929154,0.0,16.6,52007.0,0.5105762217359592,22.7,6.8,35.54301833568406,9.458023379383635,0.2728512960436562,1.08991825613079,11.1
G1A,,,,,,,,,,,0.0,1.0,1.0,,,,,,,,,,,,,,,
G1B,0.7196187450357426,0.0007942811755361397,0.2398729150119142,0.03971405877680699,6.7,0.03253968253968254,0.34868943606036534,0.42970611596505165,0.221604447974583,259404.0,16337.0,6397.0,6291.0,40.3,2.6,0.8794607454401269,0.12053925455987312,0.0,4.6,85096.0,0.9320388349514563,12.0,3.7,25.90634441087613,20.27239392352017,0.2380952380952381,1.2698412698412698,7.8
G1C,0.5210950080515298,0.00032206119162640903,0.4785829307568438,0.0,6.0,0.035093367675466836,0.3893719806763285,0.3793880837359098,0.23123993558776168,254891.0,36407.0,15798.0,15529.0,46.9,2.3,0.7283553266816866,0.2716446733183135,0.0,6.5,72549.0,1.242976332368466,13.2,3.6,32.450441445943696,23.055414336553127,0.16092693916961698,1.2874155133569358,8.8
G1E,0.25949605114704777,0.03948852952237683,0.7006393380970289,0.000376081233546446,5.1,0.053187476423990944,0.6728301886792453,0.14679245283018869,0.18037735849056605,250287.0,27071.0,14055.0,13295.0,48.1,1.9,0.4347662141779789,0.5652337858220211,0.0,15.7,50411.0,0.8681745487777016,19.3,6.0,39.27927927927928,19.444444444444446,0.4149377593360996,2.3001508295625945,12.1
G1G,0.5377959927140255,0.0546448087431694,0.4075591985428051,0.0,6.2,0.04221516114389469,0.6820861678004535,0.1510204081632653,0.16689342403628118,250655.0,24695.0,11239.0,10978.0,45.5,2.2,0.7190195188379482,0.28098048116205177,0.0,8.3,68161.0,0.9701492537313432,16.2,4.1,38.951219512195124,24.73726758286176,0.27223230490018147,1.5887426236949616,8.5
G1H,0.2744218156713842,0.10355540214014498,0.6220227821884708,0.0,5.0,0.051264288188430894,0.6393897364771152,0.24029126213592233,0.12031900138696255,250477.0,29105.0,15114.0,14487.0,48.7,1.9,0.42515592515592515,0.5748440748440748,0.0,12.4,52405.0,0.6710002096875656,18.8,5.1,38.8164701013863,23.567530695770806,0.6583506583506583,2.668052668052668,10.8
G1J,0.0581170089112747,0.10383572258814414,0.8380472685005812,0.0,4.3,0.0791311093871218,0.7401941747572816,0.15300970873786407,0.10679611650485436,250329.0,23388.0,13732.0,12910.0,41.7,1.7,0.21722265321955003,0.78277734678045,0.0,27.0,39210.0,0.20549704597996404,23.4,7.2,40.40940106141016,22.130826478652565,0.6982156710628394,3.220799379123011,21.6
G1K,0.013673655423883319,0.1627164995442115,0.8236098450319052,0.0,3.9,0.07791017415215398,0.7176901924839597,0.1915673693858845,0.09074243813015583,239683.0,18309.0,12086.0,10965.0,40.6,1.6,0.2603116406966086,0.7396883593033914,0.0,29.5,38763.0,0.9967845659163986,17.5,6.6,35.11450381679389,37.6,0.8249312557286892,3.4372135655362053,17.8
G1L,0.05350118017309206,0.04130605822187254,0.9051927616050354,0.0,4.3,0.08734821778300039,0.8153665229321835,0.12700901607212858,0.057624460995687965,250412.0,22729.0,13519.0,12715.0,40.5,1.7,0.20799059929494712,0.7920094007050529,0.0,25.7,39750.0,0.2627430373095113,21.3,7.1,35.87687532333161,27.088897367417015,0.744514106583072,2.8593811202506854,19.6
G1M,0.08618843683083512,0.04978586723768737,0.8640256959314775,0.0,4.7,0.03844100373731981,0.4928,0.2928,0.2144,249913.0,19697.0,9744.0,9343.0,45.0,2.0,0.3593166043780032,0.6406833956219968,0.0,19.0,48261.0,0.45088566827697263,20.0,5.0,37.039370078740156,21.556307394876754,1.2273212379935965,3.255069370330843,14.6
G1N,0.07348242811501597,0.03301384451544196,0.8935037273695421,0.0,4.1,0.08888888888888889,0.7764830508474576,0.11546610169491525,0.10805084745762712,249951.0,8053.0,5006.0,4700.0,40.9,1.6,0.2108050847457627,0.7891949152542372,0.0,25.5,37908.0,0.14336917562724014,20.9,6.4,35.0210970464135,24.848484848484848,0.0,2.6483050847457625,23.1
G1P,0.3167701863354037,0.0,0.6832298136645962,0.0,5.2,0.051393188854489166,0.6567534076827757,0.22862453531598512,0.11462205700123916,250345.0,16514.0,8286.0,8057.0,42.6,2.0,0.45853960396039606,0.5414603960396039,0.0,11.4,54701.0,0.3230437903804738,17.9,6.2,35.50420168067227,22.488584474885844,0.49535603715170284,2.9721362229102164,9.3
G1R,0.004833252779120348,0.24504591590140165,0.750120831319478,0.0,3.9,0.08236434108527131,0.8050436469447139,0.12900096993210475,0.06595538312318137,324419.0,16663.0,12127.0,10345.0,44.7,1.5,0.2688953488372093,0.7311046511627907,0.0,22.5,45221.0,2.5552486187845305,12.7,6.4,35.71915473755964,53.350515463917525,0.6779661016949152,2.422480620155039,21.6
G1S,0.09808342728297632,0.3070274332957535,0.5948891394212702,0.0,4.9,0.06599175103112111,0.7238666167103784,0.18995878606219557,0.086174597227426,359926.0,25741.0,14412.0,13312.0,53.5,1.8,0.42782152230971127,0.5721784776902887,0.0,12.5,61126.0,4.163658243080626,12.0,5.7,42.10526315789473,64.19341392246768,0.22497187851518563,1.5367316341829085,13.4
G1T,0.6198830409356725,0.08187134502923976,0.2982456140350877,0.0,7.9,0.08155339805825243,0.7151162790697675,0.21511627906976744,0.06976744186046512,599675.0,6378.0,2673.0,2562.0,52.4,2.3,0.8062015503875969,0.1937984496124031,0.0,4.8,121856.0,13.913913913913914,6.6,4.9,38.91050583657588,72.9636048526863,0.3875968992248062,0.7751937984496124,10.6
G1V,0.1287228672387683,0.28066633013629483,0.5901060070671378,0.0005047955577990914,4.5,0.059959349593495935,0.5777439024390244,0.2606707317073171,0.16158536585365854,324502.0,18530.0,12727.0,9904.0,34.4,1.8,0.3130081300813008,0.6869918699186992,0.0,23.7,45289.0,1.3966480446927374,14.6,8.7,39.594220719336,54.116145500957245,1.0670731707317074,3.50609756097561,14.8
G1W,0.31996037642397224,0.12035661218424963,0.5591877166914314,0.0004952947003467063,5.8,0.05205751115518096,0.623015873015873,0.2435515873015873,0.13343253968253968,349077.0,21091.0,10722.0,10090.0,45.4,2.0,0.5470763131813677,0.4529236868186323,0.0,11.3,65614.0,3.6609974055923895,12.2,6.1,39.15848527349229,52.55198487712666,0.7433102081268582,2.181457610312345,8.5
G1X,0.3020917135961384,0.13676588897827835,0.5611423974255833,0.0,5.5,0.0424,0.505797680927629,0.3534586165533786,0.1407437025189924,300654.0,25855.0,13023.0,12434.0,45.8,2.0,0.5201919232307077,0.47980807676929227,0.0,11.0,62075.0,2.9693710544774374,13.1,5.7,38.96252285191956,50.29821073558648,0.47980807676929227,2.7588964414234307,9.6
G1Y,0.638542665388303,0.00862895493767977,0.35282837967401726,0.0,7.4,0.03266090297790586,0.44903846153846155,0.4778846153846154,0.07307692307692308,341839.0,12653.0,5287.0,5222.0,48.8,2.4,0.8656429942418427,0.1343570057581574,0.0,3.7,102656.0,5.031446540880504,9.4,3.7,37.26972130373169,58.7874136607828,0.19193857965451055,0.6717850287907869,5.7
G2A,0.6205533596837944,0.0,0.3794466403162055,0.0,6.6,0.04980237154150197,0.6195737963693765,0.18547750591949486,0.19494869771112866,265981.0,15482.0,6449.0,6327.0,42.8,2.4,0.7691699604743083,0.2308300395256917,0.0,6.0,77859.0,1.7107942973523422,13.2,3.1,34.166666666666664,27.55359394703657,0.15810276679841898,1.3438735177865613,8.1
G2B,0.4322429906542056,0.006074766355140187,0.5616822429906542,0.0,5.9,0.04236499068901303,0.5072126570497906,0.26663564448580734,0.22615169846440206,250616.0,24546.0,11082.0,10706.0,42.2,2.3,0.6256983240223464,0.3743016759776536,0.0,9.3,67099.0,1.1532547411583802,14.5,3.8,31.825037707390646,23.600150319428785,0.2791996277338297,1.4432029795158288,8.6
G2C,0.2693693693693694,0.05855855855855856,0.6720720720720721,0.0,5.4,0.02355072463768116,0.14945652173913043,0.29257246376811596,0.5579710144927537,259154.0,11767.0,5681.0,5549.0,41.9,2.1,0.5769927536231884,0.4230072463768116,0.0,7.0,72612.0,1.7063081695966906,11.6,2.9,29.568788501026695,39.27514792899408,0.0,1.4479638009049773,7.5
G2E,0.6018202502844141,0.0,0.3970420932878271,0.0011376564277588168,6.6,0.034738041002277904,0.5734624145785877,0.3086560364464693,0.11788154897494305,274982.0,20674.0,8948.0,8792.0,46.6,2.3,0.7700626067159931,0.22993739328400684,0.0,5.5,76254.0,1.5053128689492326,13.2,3.4,35.025966532025386,27.683873915029693,0.22779043280182232,0.9675583380762665,6.3
G2G,0.5200433369447454,0.0,0.409534127843987,0.07042253521126761,6.3,0.04525862068965517,0.37513513513513513,0.43567567567567567,0.1891891891891892,257083.0,10676.0,4705.0,4616.0,44.3,2.3,0.8489751887810141,0.15102481121898598,0.0,5.9,77726.0,1.6018306636155606,10.9,4.4,29.894620077648366,30.62550771730301,0.4314994606256742,1.4008620689655173,10.1
G2J,0.15141955835962145,0.0,0.8454258675078864,0.0031545741324921135,4.6,0.009615384615384616,0.08653846153846154,0.7403846153846154,0.17307692307692307,200444.0,2953.0,1662.0,1579.0,52.9,1.7,0.532051282051282,0.46794871794871795,0.0,7.6,55403.0,2.272727272727273,12.9,2.6,36.0,28.668941979522184,0.0,1.607717041800643,14.4
G2K,0.2759276879162702,0.013320647002854425,0.7107516650808754,0.0,5.6,0.015194681861348529,0.2057142857142857,0.4095238095238095,0.38476190476190475,269489.0,10961.0,5462.0,5255.0,48.4,2.0,0.7195817490494296,0.2804182509505703,0.0,5.5,74975.0,3.2100108813928183,10.8,4.1,34.26758328926494,38.17161186848436,0.2849002849002849,1.1406844106463878,11.1
G2L,0.396,0.0168,0.5872,0.0,5.9,0.023181454836131096,0.1936,0.4208,0.3856,270699.0,14090.0,6315.0,6248.0,44.9,2.2,0.7452076677316294,0.2547923322683706,0.0,6.8,73509.0,1.8045774647887325,12.8,3.5,34.67465753424658,30.75907590759076,0.15987210231814547,1.518784972022382,10.1
G2M,0.5934579439252337,0.0,0.3574766355140187,0.04906542056074766,6.6,0.051643192488262914,0.431924882629108,0.2676056338028169,0.3004694835680751,255881.0,5301.0,2178.0,2140.0,39.3,2.5,0.8665105386416861,0.13348946135831383,0.0,4.6,82517.0,0.984009840098401,12.4,3.5,27.490996398559425,28.885135135135137,0.0,1.873536299765808,6.5
G2N,0.5460030165912518,0.0,0.42081447963800905,0.033182503770739065,6.4,0.036036036036036036,0.405688622754491,0.25,0.344311377245509,250807.0,8134.0,3393.0,3313.0,38.9,2.4,0.8318318318318318,0.16816816816816818,0.0,5.9,77207.0,0.7165605095541402,13.5,4.1,25.703125,20.23429179978701,0.3003003003003003,1.3533834586466165,12.1
G3A,0.7098092643051771,0.1164850136239782,0.1723433242506812,0.0013623978201634877,7.2,0.02997275204359673,0.30858310626702995,0.4114441416893733,0.27997275204359673,348463.0,19198.0,7838.0,7344.0,45.5,2.5,0.8685286103542235,0.13147138964577657,0.0,3.5,101423.0,5.282392026578074,8.1,3.9,30.465717981888744,44.492753623188406,0.0,1.021798365122616,7.4
G3B,0.9155172413793103,0.0,0.08448275862068966,0.0,7.9,0.04152249134948097,0.36221837088388215,0.30675909878682844,0.3310225303292894,380528.0,7925.0,3097.0,2901.0,41.0,2.7,0.9309153713298791,0.0690846286701209,0.0,3.7,116242.0,6.33445945945946,7.1,2.5,25.163934426229506,44.72190692395006,0.3454231433506045,0.5190311418685121,8.9
G3C,0.8495702005730659,0.0,0.14469914040114612,0.0057306590257879654,6.9,0.06876790830945559,0.37733142037302725,0.266857962697274,0.35581061692969873,299953.0,8977.0,4166.0,3488.0,38.2,2.6,0.8853868194842407,0.11461318051575932,0.0,5.7,87552.0,1.9202363367799113,11.3,4.6,24.49421965317919,25.97526165556613,0.28653295128939826,2.005730659025788,10.7
G3E,0.5763000852514919,0.0034100596760443308,0.39471440750213127,0.02557544757033248,6.5,0.030612244897959183,0.23594548551959113,0.40630323679727426,0.3577512776831346,268363.0,15629.0,5926.0,5868.0,37.2,2.7,0.8229787234042554,0.17702127659574468,0.0,4.5,87879.0,0.9762308998302207,11.1,3.7,22.28193468375362,21.266968325791854,0.17006802721088435,0.851063829787234,7.3
G3G,0.7541191381495564,0.0012674271229404308,0.1520912547528517,0.09252217997465145,6.3,0.045627376425855515,0.44050632911392407,0.35063291139240504,0.2088607594936709,249873.0,10098.0,4036.0,3946.0,38.5,2.6,0.8935361216730038,0.10646387832699619,0.0,5.5,78218.0,0.5108556832694764,14.6,2.9,27.357901311680198,12.886597938144329,0.25316455696202533,1.3924050632911391,10.6
G3H,0.751660026560425,0.0,0.24169986719787517,0.006640106241699867,6.4,0.05305039787798409,0.4103585657370518,0.2815405046480744,0.30810092961487384,219919.0,9252.0,3944.0,3765.0,39.3,2.4,0.7973509933774835,0.20264900662251656,0.0,7.5,71151.0,0.7032348804500703,15.3,3.4,29.4238683127572,17.008797653958943,0.2652519893899204,1.7241379310344827,9.4
G3J,0.5948174322732627,0.016489988221436984,0.3875147232037691,0.001177856301531213,6.2,0.04122497055359246,0.4223529411764706,0.26,0.3176470588235294,249921.0,10341.0,4338.0,4246.0,36.6,2.4,0.7950530035335689,0.2049469964664311,0.0,6.1,75894.0,0.6900878293601004,13.0,4.3,26.495726495726498,18.028643639427127,0.0,1.1778563015312131,9.9
G3K,0.5363128491620112,0.0006983240223463687,0.46298882681564246,0.0,6.4,0.025910364145658265,0.2669936930623686,0.3994393833216538,0.33356692361597756,255590.0,18534.0,7251.0,7158.0,34.5,2.6,0.7563025210084033,0.24369747899159663,0.0,5.6,83210.0,0.7246376811594203,11.5,3.2,21.231422505307858,21.082089552238806,0.2801120448179272,1.400560224089636,8.4
G3L,0.7863534675615212,0.0,0.21029082774049218,0.003355704697986577,6.0,0.06437291897891231,0.5382059800664452,0.2513842746400886,0.21040974529346623,190175.0,10309.0,5416.0,4479.0,48.0,2.2,0.8066666666666666,0.19333333333333333,0.0,12.8,58509.0,0.6752608962553714,19.7,6.8,37.687237866986216,9.81651376146789,0.22197558268590456,1.441241685144124,10.3
G3M,0.5521669341894061,0.0032102728731942215,0.43980738362760835,0.004815409309791332,6.1,0.05627009646302251,0.5829307568438004,0.15942028985507245,0.2576489533011272,200235.0,7200.0,3180.0,3111.0,45.5,2.1,0.6527331189710611,0.34726688102893893,0.0,12.4,55776.0,0.841908325537886,18.9,5.4,37.522935779816514,13.908205841446453,0.0,0.8025682182985553,11.1
G3N,0.7924050632911392,0.0,0.16329113924050634,0.04430379746835443,6.7,0.04314720812182741,0.3236040609137056,0.2182741116751269,0.4581218274111675,268812.0,9942.0,4709.0,3949.0,36.8,2.5,0.8821292775665399,0.11787072243346007,0.0,5.0,84770.0,1.6600265604249667,12.2,4.6,26.7578125,18.771929824561404,0.25380710659898476,1.2674271229404308,10.3
G3Z,0.6130030959752322,0.0,0.3715170278637771,0.015479876160990712,6.1,0.05727554179566564,0.5712074303405573,0.2708978328173375,0.15789473684210525,224548.0,7142.0,3667.0,3229.0,53.1,2.1,0.6924265842349304,0.3075734157650695,0.0,11.9,54741.0,1.0327022375215147,20.9,7.9,43.378607809847196,15.138888888888888,0.6191950464396285,1.393188854489164,12.4
G4A,0.6379928315412187,0.0,0.36200716845878134,0.0,6.1,0.04316546762589928,0.6892857142857143,0.17142857142857143,0.1392857142857143,150469.0,3085.0,1481.0,1394.0,50.0,2.2,0.6810035842293907,0.31899641577060933,0.0,12.8,55040.0,0.6036217303822937,22.5,10.7,43.222003929273086,8.544303797468354,0.7168458781362007,1.4336917562724014,6.3
G4R,0.5116279069767442,0.020487264673311186,0.46566998892580286,0.0022148394241417496,6.1,0.10304709141274238,0.7176927343316695,0.17304492512479203,0.10926234054353855,250419.0,20973.0,9967.0,9027.0,41.5,2.3,0.5775193798449613,0.38205980066445183,0.040420819490586936,11.6,63396.0,1.9919078742608156,14.7,10.4,37.14629741119808,16.864175022789425,0.720620842572062,3.1578947368421053,7.3
G4S,0.3234624145785877,0.0,0.10022779043280182,0.5763097949886105,6.0,0.09237875288683603,0.7782909930715936,0.16628175519630484,0.05542725173210162,160484.0,5208.0,2278.0,2196.0,39.6,2.4,0.8726851851851852,0.12731481481481483,0.0,6.7,75849.0,0.48426150121065376,15.0,8.9,33.13180169286578,7.374100719424461,0.9237875288683602,1.1547344110854503,5.9
G4T,0.8509485094850948,0.0,0.14363143631436315,0.005420054200542005,6.2,0.07142857142857142,0.5925925925925926,0.2682926829268293,0.13911472448057813,150191.0,12475.0,6477.0,5534.0,52.1,2.2,0.7624209575429087,0.23757904245709124,0.0,11.0,61243.0,0.7029053420805998,26.6,12.0,37.83031988873435,13.270485859318345,0.18083182640144665,1.2646793134598013,9.6
G4V,0.6763285024154589,0.0,0.3140096618357488,0.00966183574879227,6.1,0.07877813504823152,0.6913183279742765,0.22186495176848875,0.08681672025723473,129746.0,6616.0,3457.0,3108.0,51.6,2.1,0.7009646302250804,0.2990353697749196,0.0,21.8,45722.0,0.547945205479452,30.3,19.0,50.71301247771836,10.34965034965035,0.3215434083601286,1.929260450160772,12.2
G4W,0.5666423889293518,0.0,0.4085943190094683,0.024763292061179897,6.0,0.06109090909090909,0.7496360989810772,0.1848617176128093,0.06550218340611354,150094.0,14326.0,7427.0,6871.0,52.2,2.0,0.6382823871906841,0.36171761280931586,0.0,18.0,48137.0,0.7731958762886598,23.0,10.1,43.09045226130653,14.042263122017722,0.363901018922853,1.0917030567685588,8.6
G4X,0.7410296411856474,0.00078003120124805,0.25273010920436817,0.00546021840873635,6.3,0.07410296411856475,0.6443057722308893,0.21684867394695787,0.13884555382215288,174778.0,14568.0,7074.0,6412.0,50.0,2.2,0.7262090483619345,0.27379095163806555,0.0,13.0,59819.0,1.0029251984956122,22.4,11.5,40.69672131147541,16.541353383458645,0.0,1.326053042121685,7.2
G4Z,0.5598194130925508,0.023702031602708805,0.32505643340857787,0.09142212189616253,6.4,0.06270996640537514,0.8154362416107382,0.1644295302013423,0.020134228187919462,160179.0,9859.0,4805.0,4425.0,45.8,2.2,0.7320627802690582,0.2679372197309417,0.0,6.6,72624.0,1.6938519447929739,13.1,6.9,38.249400479616305,20.17857142857143,0.33594624860022393,1.3437849944008957,6.0
G5A,0.6657929226736566,0.0,0.33420707732634336,0.0,6.2,0.07198952879581152,0.6697247706422018,0.20707732634338138,0.12319790301441677,160462.0,8332.0,4636.0,3816.0,51.5,2.1,0.7198952879581152,0.2801047120418848,0.0,14.5,54080.0,0.7896625987078248,23.7,10.5,42.383638928067704,12.385321100917432,0.2621231979030144,1.3089005235602094,12.0
G5B,0.4962825278810409,0.0,0.3475836431226766,0.15613382899628253,6.2,0.09665427509293681,0.8715083798882681,0.0521415270018622,0.07635009310986965,165094.0,6294.0,2960.0,2688.0,42.6,2.2,0.7169459962756052,0.28305400372439476,0.0,8.4,78165.0,2.408376963350785,13.4,10.6,39.130434782608695,11.195158850226928,0.3710575139146568,1.486988847583643,5.2
G5C,0.4834123222748815,0.0018957345971563982,0.38957345971563984,0.12511848341232226,6.0,0.05837320574162679,0.7298850574712644,0.23371647509578544,0.03639846743295019,170569.0,11771.0,5536.0,5271.0,47.2,2.1,0.6708133971291866,0.3291866028708134,0.0,11.7,64238.0,1.0220548682087143,15.7,8.5,38.28083288841431,13.075060532687651,0.28708133971291866,1.4354066985645932,7.4
G5H,0.5543130990415336,0.0,0.43610223642172524,0.009584664536741214,6.0,0.06060606060606061,0.7476038338658147,0.19968051118210864,0.052715654952076675,146056.0,6789.0,3352.0,3127.0,51.5,2.0,0.6006389776357828,0.3993610223642173,0.0,21.0,45152.0,0.5758157389635317,24.8,9.5,45.97378277153558,11.278195488721805,0.0,1.2779552715654952,10.2
G5J,0.6226086956521739,0.0,0.37565217391304345,0.0017391304347826088,6.2,0.05574912891986063,0.5798611111111112,0.3038194444444444,0.11631944444444445,170804.0,6221.0,3031.0,2882.0,48.9,2.1,0.6417391304347826,0.3582608695652174,0.0,18.5,49579.0,0.4985044865403789,23.2,10.5,42.311459353574925,14.04320987654321,0.0,0.6968641114982579,8.6
G5L,0.39854821984099553,0.041479433114414106,0.5596266851019702,0.0003456619426201175,5.7,0.0538860103626943,0.665860400829302,0.24671734623358674,0.08742225293711127,195230.0,29258.0,15839.0,14470.0,51.2,1.9,0.5101899827288429,0.4898100172711572,0.0,18.2,47360.0,0.9322033898305085,19.9,8.5,43.650300393619226,26.058062259531305,0.10362694300518134,1.4853195164075994,9.8
G5M,0.5328671328671328,0.0,0.4489510489510489,0.01818181818181818,6.8,0.030942334739803096,0.27247191011235955,0.1797752808988764,0.547752808988764,214165.0,8471.0,3657.0,3574.0,40.8,2.4,0.7816901408450704,0.21830985915492956,0.0,5.3,76337.0,1.3513513513513513,13.7,4.2,32.69088213491475,25.922023182297156,0.0,0.7032348804500703,8.8
